key,original_en,translation,context
Attitude_Source_Desc_SP_2025,<AttiSource>Deprived their Neg Rel's Kungfu</>,,<AttiSource>废除其好感低者武功</>
Attitude_Source_Desc_SP_2026,<AttiSource>Deprived their Pos Rel's Kungfu</>,,<AttiSource>废除其好感高者武功</>
Attitude_Source_Desc_SP_2027,<AttiSource>Took their Pos Rel's head</>,,<AttiSource>拿取其好感高者的首级</>
Attitude_Source_Desc_SP_2028,<AttiSource>Took their Neg Rel's head</>,,<AttiSource>拿取其好感低者的首级</>
Attitude_Source_Desc_SP_2029,<AttiSource>Looted their Pos Rel</>,,<AttiSource>搜刮其好感高者</>
Attitude_Source_Desc_SP_2030,<AttiSource>Looted their Neg Rel</>,,<AttiSource>搜刮其好感低者</>
Attitude_Source_Desc_SP_2031,<AttiSource>Looted</>,,<AttiSource>被搜刮</>
Attitude_Source_Desc_SP_2032,<AttiSource>Offer Money</>,,<AttiSource>施舍</>
Attitude_Source_Desc_SP_2033,<AttiSource>Offered money to their Pos Rel</>,,<AttiSource>对其好感高者施舍</>
Attitude_Source_Desc_SP_2034,<AttiSource>Offered money to their Neg Rel</>,,<AttiSource>对其好感低者施舍</>
Attitude_Source_Desc_SP_2035,<AttiSource>Wonders</>,,<AttiSource>奇遇</>
Attitude_Source_Desc_SP_2038,<AttiSource>Auction</>,,<AttiSource>竞拍</>
Attitude_Source_Desc_SP_2039,<AttiSource>Feed</>,,<AttiSource>喂养</>
Attitude_Source_Desc_SP_2040,<AttiSource>Little Enmity</>,,<AttiSource>小有结怨</>
Attitude_Source_Desc_SP_2041,<AttiSource>Grudge</>,,<AttiSource>结下梁子</>
Attitude_Source_Desc_SP_2042,<AttiSource>Feud</>,,<AttiSource>深仇大恨</>
Attitude_Source_Desc_SP_2043,<AttiSource>Fellow Disciples</>,,<AttiSource>同门之谊</>
Attitude_Source_Desc_SP_2044,<AttiSource>Master and Retainer</>,,<AttiSource>主从关系</>
Attitude_Source_Desc_SP_2045,<AttiSource>Challenge sect members</>,,<AttiSource>挑战门派成员</>
Attitude_Source_Desc_SP_2046,<AttiSource>Executed their Pos Rel</>,,<AttiSource>对其好感高者的痛下狠手</>
Attitude_Source_Desc_SP_2047,<AttiSource>Executed their Neg Rel</>,,<AttiSource>对其好感低者的痛下狠手</>
Attitude_Source_Desc_SP_2048,<AttiSource>Influence Diplomacy</>,,<AttiSource>势力外交</>
Attitude_Source_Desc_SP_2049,<AttiSource>Salary Delay</>,,<AttiSource>拖欠月例</>
Attitude_Source_Desc_SP_2050,<AttiSource>Captive wanted criminal</>,,<AttiSource>抓捕通缉犯</>
Attitude_Source_Desc_SP_3000,<AttiSource>Won Debate</>,,<AttiSource>嘴炮战斗</>
Attitude_Source_Desc_SP_99998,<AttiSource>End Relation</>,,<AttiSource>解除关系</>
Attitude_Source_Desc_SP_99999,<AttiSource>End Relation</>,,<AttiSource>解除关系</>
none_attitude,Unacquainted,,素未谋面
relation_murder_desc,Killed by {0}:{1}! !,,已被{0}·{1}击杀！！
relation_murder_died_dec,The murderer is dead! !,,凶手已死亡！！
relation_query_position,Inquire Location,,打听位置
relation_mark_position,Mark Location,,标记位置
relation_delete_relation,End Relation,,解除关系
relation_free_monster,Release,,放生
relation_query_other_relation,View Relation,,查看关系
relation_call_back_anima,Summon,,召唤
relation_employeemanagement,Manage Retainers,,麾下管理
ability_name_210000,Technique,,武技
ability_name_210001,Surprise Move,,奇招
ability_name_210002,Changeable Move,,变招
ability_name_210003,Omni Move,,挂招
ability_name_210004,DEF Move,,守招
ability_name_210005,Qinggong,,轻功
ability_name_210006,Forge,,锻造
ability_name_210007,Geomancy,,奇术
ability_name_210008,Wall Walking,,壁虎游墙
ability_name_210009,Leechcraft,,医术
ability_name_210010,Weave,,织造
ability_name_210011,Crafting,,制作
ability_name_210012,Establishment,,营造
ability_name_210013,Tame,,驯化
ability_name_210014,Cooking,,烹饪
ability_name_210015,Wine Art,,酒道
ability_name_210016,Music,,音律
ability_name_210017,Chess Skill,,棋艺
ability_name_210018,Calligraphy,,书法
ability_name_210019,Painting,,丹青
ability_name_210020,Poetry,,诗词
ability_name_210021,Fly On Snow,,踏雪无痕
ability_name_210022,Fly On Water,,蜻蜓点水
ability_name_210023,Transfiguration,,易容
ability_name_210024,Iron Bone,,铜皮铁骨
ability_name_210025,Palm Usage,,掌法运用
ability_name_210026,Fist Usage,,拳法运用
ability_name_210027,Kick Usage,,腿法运用
ability_name_210028,Weapon Usage,,兵器运用
ability_name_210029,Concealed Weapon Usage,,暗器运用
ability_name_210030,Beg,,乞讨
ability_name_210031,Sneak,,潜行
ability_name_210032,Basic Debate,,基础嘴炮
ability_name_210033,Rethink,,重新思考
ability_name_210034,Empower Spirits,,强化心境
ability_name_210035,Contemplation,,深思熟虑
ability_name_210036,Open Mind,,思维开阔
ability_level_0,Not acquired yet,,未习得
ability_level_1,Beginner,,入门
ability_level_2,Expert,,熟练
ability_level_3,Veteran,,小成
ability_level_4,Master,,精通
ability_level_5,Guru,,大成
ability_level_6,Sage,,圆满
li_lian,Lineage,,血脉
reset_li_lian,Reset Lineage,,重置血脉
argument_collect,Verbal Duel Collection,,嘴炮收集
level_up,Advance,,进阶
level_up_cost,<AbDesc>「Advance」 costs {0} Lineage Points</>,,<AbDesc> 「进阶」花费 {0} 血脉点</>
exp_point_desc,<TipGreen>「Lineage」 </><TipGray>Acquiring an Ability will grant Lineage Points. </>\\n<TipGray>Lineage Points can be passed on to descendants. </>,,<TipGreen>「血脉」 </><TipGray>在游戏世界中，每习得一个能力都会获得血脉点数。 </>\\n<TipGray>血脉点可以传承后人。 </>
ability_level_desc_0,Not acquired yet,,未习得
ability_level_desc_1,Beginner,,入门
ability_level_desc_2,Expert,,熟练
ability_level_desc_3,Veteran,,小成
ability_level_desc_4,Master,,精通
ability_level_desc_5,Guru,,大成
ability_level_desc_6,Sage,,圆满
desc_ability_none_start,"<NengLiJinJie>It hasn’t been acquired,unable to be advanced</>",,<NengLiJinJie>尚未在游戏世界中习得，无法进阶</>
desc_210000_fun_1,<AbDesc>「Omni Move」 Creates 1 Omni Move each turn</>,,<AbDesc>「挂招」每回合，生成 1 个挂招</>
desc_210000_fun_2,"<AbDesc>「Combo Move」 When connected with 4 same Moves,draws 1 same Move</>",,<AbDesc>「连招」每连接 4 个相同招式，抽取 1 个相同招式</>
desc_210000_fun_3,<AbDesc>「Changeable Move」 Creates 1 Changeable Move each turn</>,,<AbDesc>「变招」每回合，生成 1 个变招</>
desc_210000_fun_4,"<AbDesc>「Surprise Move」 When connected with more than 3 different Moves,draws 1 Move</>",,<AbDesc>「奇招」连接 3 种以上不同招式，抽取 1 个招式</>
desc_210000_fun_5,<AbDesc>「DEF Move」 Creates 1 DEF Move each turn</>,,<AbDesc>「守招」每回合，生成 1 个守招</>
desc_210000_fun_6,"<AbDesc>Enhances Omni Move,Combo Move,Changeable Move,Surprise Move,DEF Move</>",,<AbDesc>增强挂招、连招、变招、奇招、守招</>
desc_210000_up_1,"<NengLiJinJie>「To Begin」 Practice by chopping wood, mining, and gathering</>",,<NengLiJinJie>「入门方式」通过砍树、挖矿、采集训练</>
desc_210000_up_2,"<NengLiJinJie>「Become Expert」 Practice by chopping wood, mining, and gathering</>",,<NengLiJinJie>「进阶熟练」通过砍树、挖矿、采集训练</>
desc_210000_up_3,"<NengLiJinJie>「Become Veteran」 Practice by chopping wood, mining, and gathering</>",,<NengLiJinJie>「进阶小成」通过砍树、挖矿、采集训练</>
desc_210000_up_4,<NengLiJinJie>「Become Master」 Practice through meditation</>,,<NengLiJinJie>「进阶精通」通过打坐练习</>
desc_210000_up_5,<NengLiJinJie>「Become Guru」 Practice through battle</>,,<NengLiJinJie>「进阶大成」通过战斗练习</>
desc_210000_up_6,<NengLiJinJie>「Become Sage」 Practice with Training Room’s wooden dummy</>,,<NengLiJinJie>「进阶圆满」使用练功房木人练习</>
desc_210005_fun_1,<AbDesc>Owns an extraordinary jumping ability</>,,<AbDesc>拥有超越常人的跳跃能力</>
desc_210005_fun_2,"<AbDesc>Enhances jumping and dodging ability, double jump</>",,<AbDesc>提高跳跃和闪转腾挪的能力，二段跳</>
desc_210005_fun_3,"<AbDesc>Hugely enhances jumping and dodging ability, triple jump</>",,<AbDesc>大幅提高跳跃和闪转腾挪的能力，三段跳</>
desc_210005_up_1,<NengLiJinJie>「To Begin」 Practice by running</>,,<NengLiJinJie>「入门方式」通过奔跑练习</>
desc_210005_up_2,<NengLiJinJie>「Become Expert」 Acquire at the Enlightenment Stone in Eagle Hunt Platform</>,,<NengLiJinJie>「进阶熟练」在逐鹰台悟道石领悟</>
desc_210005_up_3,<NengLiJinJie>「Become Veteran」 Acquire at the Enlightenment Stone in Mirror Lake Stonewoods</>,,<NengLiJinJie>「进阶小成」在镜湖石林悟道石领悟</>
desc_210006_fun_1,<AbDesc>Can forge Crude Gear at the Furnace</>,,<AbDesc>可在熔炉锻造粗制装备</>
desc_210006_fun_2,<AbDesc>Has a chance to forge Refined Gear</>,,<AbDesc>有概率锻造出精制装备</>
desc_210006_fun_3,<AbDesc>Chance of Refined Gear increased</>,,<AbDesc>提升精制装备概率</>
desc_210006_fun_4,<AbDesc>Chance of Refined Gear increased</>,,<AbDesc>提升精制装备概率</>
desc_210006_fun_5,<AbDesc>Produces Refined Gear or better</>,,<AbDesc>最低制作出精制装备</>
desc_210006_fun_6,<AbDesc>Has a chance to make Legendary Gear</>,,<AbDesc>有概率制作出传说装备</>
desc_210006_up_1,<NengLiJinJie>「To Begin」 Seek counsel from the Smithy Manager</>,,<NengLiJinJie>「入门方式」找铁匠学习</>
desc_210006_up_2,<NengLiJinJie>「Become Expert」 Craft Gear at the Furnace</>,,<NengLiJinJie>「进阶熟练」在熔炉打造装备以进阶</>
desc_210006_up_3,<NengLiJinJie>「Become Veteran」 Craft Gear at the Furnace</>,,<NengLiJinJie>「进阶小成」在熔炉打造装备以进阶</>
desc_210006_up_4,<NengLiJinJie>「Become Master」 Craft Gear at the Furnace</>,,<NengLiJinJie>「进阶精通」在熔炉打造装备以进阶</>
desc_210006_up_5,<NengLiJinJie>「Become Guru」 Craft Gear at the Furnace</>,,<NengLiJinJie>「进阶大成」在熔炉打造装备以进阶</>
desc_210006_up_6,<NengLiJinJie>「Become Sage」 Said to be the secret lore of the 「Ou Family」</>,,<NengLiJinJie>「进阶圆满」相传是「欧氏」一脉的不传之秘</>
desc_210007_fun_1,<AbDesc>Proficient in contraptions and locks. Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>精通机关锁器的能力，提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_fun_2,<AbDesc>Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_fun_3,<AbDesc>Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_fun_4,<AbDesc>Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_fun_5,<AbDesc>Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_fun_6,<AbDesc>Lockpick SPD +{0}%. You can steal items worth {1} total</>,,<AbDesc>提高{0}%开锁速度，可偷取总价值{1}物品</>
desc_210007_up_1,<NengLiJinJie>「To Begin」 Train lockpicking and stealing</>,,<NengLiJinJie>「入门方式」通过开锁、偷窃练习</>
desc_210007_up_2,<NengLiJinJie>「Become Expert」 Train lockpicking and stealing</>,,<NengLiJinJie>「进阶熟练」通过开锁、偷窃练习</>
desc_210007_up_3,<NengLiJinJie>「Become Veteran」 Train lockpicking and stealing</>,,<NengLiJinJie>「进阶小成」通过开锁、偷窃练习</>
desc_210007_up_4,<NengLiJinJie>「Become Master」 Train lockpicking and stealing</>,,<NengLiJinJie>「进阶精通」通过开锁、偷窃练习</>
desc_210007_up_5,<NengLiJinJie>「Become Guru」 Train lockpicking and stealing</>,,<NengLiJinJie>「进阶大成」通过开锁、偷窃练习</>
desc_210007_up_6,<NengLiJinJie>「Become Sage」 Said to be the secret lore of the 「Liu Family」</>,,<NengLiJinJie>「进阶圆满」相传是「柳氏」一脉的不传之秘</>
desc_210008_fun_1,<AbDesc>Owns the ability to climb cliffs</>,,<AbDesc>拥有攀爬峭壁的能力</>
desc_210008_fun_2,<AbDesc>Increases climb SPD</>,,<AbDesc>增加攀爬速度</>
desc_210008_fun_3,<AbDesc>Reduces Energy consumption during climbing</>,,<AbDesc>减少攀爬内力消耗</>
desc_210008_up_1,<NengLiJinJie>「To Begin」 Multiple jumping practices</>,,<NengLiJinJie>「入门方式」多次跳跃练习</>
desc_210008_up_2,<NengLiJinJie>「Become Expert」 Cliff climbing practice </>,,<NengLiJinJie>「进阶熟练」攀爬悬崖练习</>
desc_210008_up_3,<NengLiJinJie>「Become Veteran」 Said to be the secret lore of the 「Liu Family」</>,,<NengLiJinJie>「进阶小成」相传是「柳氏」一脉的不传之秘</>
desc_210009_fun_1,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方</>
desc_210009_fun_2,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方</>
desc_210009_fun_3,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方，领悟内功金针度穴功</>
desc_210009_fun_4,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方</>
desc_210009_fun_5,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方</>
desc_210009_fun_6,<AbDesc>Unlock Potion Formula and acquire Golden Acupuncture</>,,<AbDesc>可解锁丹药配方</>
desc_210009_up_1,<NengLiJinJie>「To Begin」 Seek counsel from the Clinic Manager</>,,<NengLiJinJie>「入门方式」找郎中学习</>
desc_210009_up_2,<NengLiJinJie>「Become Expert」 Make potions at the Crucible</>,,<NengLiJinJie>「进阶熟练」通过药炉炼药以进阶</>
desc_210009_up_3,<NengLiJinJie>「Become Veteran」 Make potions at the Crucible</>,,<NengLiJinJie>「进阶小成」通过药炉炼药以进阶</>
desc_210009_up_4,<NengLiJinJie>「Become Master」 Make potions at the Crucible</>,,<NengLiJinJie>「进阶精通」通过药炉炼药以进阶</>
desc_210009_up_5,<NengLiJinJie>「Become Guru」 Make potions at the Crucible</>,,<NengLiJinJie>「进阶大成」通过药炉炼药以进阶</>
desc_210009_up_6,<NengLiJinJie>「Become Sage」 Said to be the secret lore of the 「Ji Family」</>,,<NengLiJinJie>「进阶圆满」相传是「姬氏」一脉的不传之秘</>
desc_210010_fun_1,<AbDesc>Can make Crude Gear at the Loom</>,,<AbDesc>可在织机制作粗制装备</>
desc_210010_fun_2,<AbDesc>Has a chance to make Refined Gear</>,,<AbDesc>有概率制作出精制装备</>
desc_210010_fun_3,<AbDesc>Chance of Refined Gear increased</>,,<AbDesc>提升精制装备概率</>
desc_210010_fun_4,<AbDesc>Chance of Refined Gear increased</>,,<AbDesc>提升精制装备概率</>
desc_210010_fun_5,<AbDesc>Produces Refined Gear or better</>,,<AbDesc>最低制作出精制装备</>
desc_210010_fun_6,<AbDesc>Has a chance to make Legendary Gear</>,,<AbDesc>有概率制作出传说装备</>
desc_210010_up_1,<NengLiJinJie>「To Begin」 Seek counsel from the Fabric Shop Manager</>,,<NengLiJinJie>「入门方式」找织匠学习</>
desc_210010_up_2,<NengLiJinJie>「Become Expert」 Craft Gear at the Loom</>,,<NengLiJinJie>「进阶熟练」在织机打造装备以进阶</>
desc_210010_up_3,<NengLiJinJie>「Become Veteran」 Craft Gear at the Loom</>,,<NengLiJinJie>「进阶小成」在织机打造装备以进阶</>
desc_210010_up_4,<NengLiJinJie>「Become Master」 Craft Gear at the Loom</>,,<NengLiJinJie>「进阶精通」在织机打造装备以进阶</>
desc_210010_up_5,<NengLiJinJie>「Become Guru」 Craft Gear at the Loom</>,,<NengLiJinJie>「进阶大成」在织机打造装备以进阶</>
desc_210010_up_6,<NengLiJinJie>「Become Sage」 Said to be the secret lore of the 「Hu Family」</>,,<NengLiJinJie>「进阶圆满」相传是「胡氏」一脉的不传之秘</>
desc_210011_fun_1,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_fun_2,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_fun_3,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_fun_4,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_fun_5,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_fun_6,<AbDesc>Unlocks Contraption Formulas</>,,<AbDesc>可解锁机关配方</>
desc_210011_up_1,<NengLiJinJie>「To Begin」 Craft Minor Items in Backpack</>,,<NengLiJinJie>「入门方式」背包中制作初级物品学习</>
desc_210011_up_2,<NengLiJinJie>「Become Expert」 Craft Items</>,,<NengLiJinJie>「进阶熟练」制作物品学习</>
desc_210011_up_3,<NengLiJinJie>「Become Veteran」 Craft Items</>,,<NengLiJinJie>「进阶小成」制作物品学习</>
desc_210011_up_4,<NengLiJinJie>「Become Master」 Craft Items</>,,<NengLiJinJie>「进阶精通」制作物品学习</>
desc_210011_up_5,<NengLiJinJie>「Become Guru」 Craft Items</>,,<NengLiJinJie>「进阶大成」制作物品学习</>
desc_210011_up_6,<NengLiJinJie>「Become Sage」 Said to be the secret lore of the 「Mo Family」</>,,<NengLiJinJie>「进阶圆满」相传是「墨氏」一脉的不传之秘</>
