"desc_210026_fun_2","<AbDesc>拳法攻击力{0}</>"
"desc_210026_fun_3","<AbDesc>拳法攻击力{0}</>"
"desc_210026_fun_4","<AbDesc>拳法攻击力{0}</>"
"desc_210026_fun_5","<AbDesc>拳法攻击力{0}</>"
"desc_210026_fun_6","<AbDesc>拳法攻击力{0}</>"
"desc_210026_up_1","<NengLiJinJie>「入门方式」使用拳法招式</>"
"desc_210026_up_2","<NengLiJinJie>「进阶熟练」使用拳法招式</>"
"desc_210026_up_3","<NengLiJinJie>「进阶小成」使用拳法招式</>"
"desc_210026_up_4","<NengLiJinJie>「进阶精通」使用拳法招式</>"
"desc_210026_up_5","<NengLiJinJie>「进阶大成」使用拳法招式</>"
"desc_210026_up_6","<NengLiJinJie>「进阶圆满」使用拳法招式</>"
# 腿法运用描述,
"desc_210027_fun_1","<AbDesc>腿法攻击力{0}</>"
"desc_210027_fun_2","<AbDesc>腿法攻击力{0}</>"
"desc_210027_fun_3","<AbDesc>腿法攻击力{0}</>"
"desc_210027_fun_4","<AbDesc>腿法攻击力{0}</>"
"desc_210027_fun_5","<AbDesc>腿法攻击力{0}</>"
"desc_210027_fun_6","<AbDesc>腿法攻击力{0}</>"
"desc_210027_up_1","<NengLiJinJie>「入门方式」使用腿法招式</>"
"desc_210027_up_2","<NengLiJinJie>「进阶熟练」使用腿法招式</>"
"desc_210027_up_3","<NengLiJinJie>「进阶小成」使用腿法招式</>"
"desc_210027_up_4","<NengLiJinJie>「进阶精通」使用腿法招式</>"
"desc_210027_up_5","<NengLiJinJie>「进阶大成」使用腿法招式</>"
"desc_210027_up_6","<NengLiJinJie>「进阶圆满」使用腿法招式</>"
# 兵器运用描述,
"desc_210028_fun_1","<AbDesc>兵器攻击力{0}</>"
"desc_210028_fun_2","<AbDesc>兵器攻击力{0}</>"
"desc_210028_fun_3","<AbDesc>兵器攻击力{0}</>"
"desc_210028_fun_4","<AbDesc>兵器攻击力{0}</>"
"desc_210028_fun_5","<AbDesc>兵器攻击力{0}</>"
"desc_210028_fun_6","<AbDesc>兵器攻击力{0}</>"
"desc_210028_up_1","<NengLiJinJie>「入门方式」使用兵器招式</>"
"desc_210028_up_2","<NengLiJinJie>「进阶熟练」使用兵器招式</>"
"desc_210028_up_3","<NengLiJinJie>「进阶小成」使用兵器招式</>"
"desc_210028_up_4","<NengLiJinJie>「进阶精通」使用兵器招式</>"
"desc_210028_up_5","<NengLiJinJie>「进阶大成」使用兵器招式</>"
"desc_210028_up_6","<NengLiJinJie>「进阶圆满」使用兵器招式</>"
# 暗器运用描述,
"desc_210029_fun_1","<AbDesc>暗器攻击力{0}</>"
"desc_210029_fun_2","<AbDesc>暗器攻击力{0}</>"
"desc_210029_fun_3","<AbDesc>暗器攻击力{0}</>"
"desc_210029_fun_4","<AbDesc>暗器攻击力{0}</>"
"desc_210029_fun_5","<AbDesc>暗器攻击力{0}</>"
"desc_210029_fun_6","<AbDesc>暗器攻击力{0}</>"
"desc_210029_up_1","<NengLiJinJie>「入门方式」使用暗器招式</>"
"desc_210029_up_2","<NengLiJinJie>「进阶熟练」使用暗器招式</>"
"desc_210029_up_3","<NengLiJinJie>「进阶小成」使用暗器招式</>"
"desc_210029_up_4","<NengLiJinJie>「进阶精通」使用暗器招式</>"
"desc_210029_up_5","<NengLiJinJie>「进阶大成」使用暗器招式</>"
"desc_210029_up_6","<NengLiJinJie>「进阶圆满」使用暗器招式</>"
# 乞讨能力描述,
"desc_210030_fun_1","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_fun_2","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_fun_3","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_fun_4","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_fun_5","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_fun_6","<AbDesc>乞讨可获得最高 {0} 价值的物品</>"
"desc_210030_up_1","<NengLiJinJie>「入门方式」通过乞讨练习</>"
"desc_210030_up_2","<NengLiJinJie>「进阶熟练」通过乞讨练习</>"
"desc_210030_up_3","<NengLiJinJie>「进阶小成」通过乞讨练习</>"
"desc_210030_up_4","<NengLiJinJie>「进阶精通」通过乞讨练习</>"
"desc_210030_up_5","<NengLiJinJie>「进阶大成」通过乞讨练习</>"
"desc_210030_up_6","<NengLiJinJie>「进阶圆满」相传是「苏氏」一脉的不传之秘</>"
# 潜行能力描述,
"desc_210031_fun_1","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_fun_2","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_fun_3","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_fun_4","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_fun_5","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_fun_6","<AbDesc>被看到与听到的距离{0}%</>"
"desc_210031_up_1","<NengLiJinJie>「入门方式」在潜行下移动进行训练，附近的人越多练习效率越高</>"
"desc_210031_up_2","<NengLiJinJie>「进阶熟练」在潜行下移动进行训练，附近的人越多练习效率越高</>"
"desc_210031_up_3","<NengLiJinJie>「进阶小成」在潜行下移动进行训练，附近的人越多练习效率越高</>"
"desc_210031_up_4","<NengLiJinJie>「进阶精通」在潜行下移动进行训练，附近的人越多练习效率越高</>"
"desc_210031_up_5","<NengLiJinJie>「进阶大成」在潜行下移动进行训练，附近的人越多练习效率越高</>"
"desc_210031_up_6","<NengLiJinJie>「进阶圆满」相传是「时氏」一脉的不传之秘</>"
# 基础嘴炮描述,
"desc_210032_fun_1","<AbDesc>解锁嘴炮「长话短说」</>"
"desc_210032_fun_2","<AbDesc>解锁嘴炮「拐弯抹角」</>"
"desc_210032_fun_3","<AbDesc>解锁嘴炮「前倨后恭」</>"
"desc_210032_fun_4","<AbDesc>解锁嘴炮「自圆其说」</>"
"desc_210032_fun_5","<AbDesc>解锁嘴炮「生拉硬扯」</>"
"desc_210032_fun_6","<AbDesc>解锁嘴炮「字字珠玑」</>"
"desc_210032_up_1","<NengLiJinJie>「入门方式」通过嘴炮胜利训练</>"
"desc_210032_up_2","<NengLiJinJie>「进阶熟练」通过嘴炮胜利训练</>"
"desc_210032_up_3","<NengLiJinJie>「进阶小成」通过嘴炮胜利训练</>"
"desc_210032_up_4","<NengLiJinJie>「进阶精通」通过嘴炮胜利训练</>"
"desc_210032_up_5","<NengLiJinJie>「进阶大成」通过嘴炮胜利训练</>"
"desc_210032_up_6","<NengLiJinJie>「进阶圆满」通过嘴炮胜利训练</>"
# 重新思考描述,
"desc_210033_fun_1","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_fun_2","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_fun_3","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_fun_4","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_fun_5","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_fun_6","<AbDesc>增加 1 次重新思考机会</>"
"desc_210033_up_1","<NengLiJinJie>「入门方式」通过嘴炮战斗中合成嘴炮训练</>"
"desc_210033_up_2","<NengLiJinJie>「进阶熟练」通过嘴炮战斗中合成嘴炮训练</>"
"desc_210033_up_3","<NengLiJinJie>「进阶小成」通过嘴炮战斗中合成嘴炮训练</>"
"desc_210033_up_4","<NengLiJinJie>「进阶精通」通过嘴炮战斗中合成嘴炮训练</>"
"desc_210033_up_5","<NengLiJinJie>「进阶大成」通过嘴炮战斗中合成嘴炮训练</>"
"desc_210033_up_6","<NengLiJinJie>「进阶圆满」通过嘴炮战斗中合成嘴炮训练</>"
# 强化心境描述,
"desc_210034_fun_1","<AbDesc>提高 {0} 心境</>"
"desc_210034_fun_2","<AbDesc>提高 {0} 心境</>"
"desc_210034_fun_3","<AbDesc>提高 {0} 心境</>"
"desc_210034_fun_4","<AbDesc>提高 {0} 心境</>"
"desc_210034_fun_5","<AbDesc>提高 {0} 心境</>"
"desc_210034_fun_6","<AbDesc>提高 {0} 心境</>"
"desc_210034_up_1","<NengLiJinJie>「入门方式」通过嘴炮战斗训练</>"
"desc_210034_up_2","<NengLiJinJie>「进阶熟练」通过嘴炮战斗训练</>"
"desc_210034_up_3","<NengLiJinJie>「进阶小成」通过嘴炮战斗训练</>"
"desc_210034_up_4","<NengLiJinJie>「进阶精通」通过嘴炮战斗训练</>"
"desc_210034_up_5","<NengLiJinJie>「进阶大成」通过嘴炮战斗训练</>"
"desc_210034_up_6","<NengLiJinJie>「进阶圆满」通过嘴炮战斗训练</>"
# 深思熟虑描述,
"desc_210035_fun_1","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_fun_2","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_fun_3","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_fun_4","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_fun_5","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_fun_6","<AbDesc>增加 1 次删除嘴炮机会</>"
"desc_210035_up_1","<NengLiJinJie>「入门方式」通过嘴炮战斗中消除嘴炮训练</>"
"desc_210035_up_2","<NengLiJinJie>「进阶熟练」通过嘴炮战斗中消除嘴炮训练</>"
"desc_210035_up_3","<NengLiJinJie>「进阶小成」通过嘴炮战斗中消除嘴炮训练</>"
"desc_210035_up_4","<NengLiJinJie>「进阶精通」通过嘴炮战斗中消除嘴炮训练</>"
"desc_210035_up_5","<NengLiJinJie>「进阶大成」通过嘴炮战斗中消除嘴炮训练</>"
"desc_210035_up_6","<NengLiJinJie>「进阶圆满」通过嘴炮战斗中消除嘴炮训练</>"
# 思维开阔描述,
"desc_210036_fun_1","<AbDesc>额外增加 1 个嘴炮选项</>"
"desc_210036_fun_2","<AbDesc>额外增加 1 个嘴炮选项</>"
"desc_210036_fun_3","<AbDesc>额外增加 1 个嘴炮选项</>"
"desc_210036_up_1","<NengLiJinJie>「入门方式」通过嘴炮战斗中嘴炮效果起效次数训练</>"
"desc_210036_up_2","<NengLiJinJie>「进阶熟练」通过嘴炮战斗中嘴炮效果起效次数训练</>"
"desc_210036_up_3","<NengLiJinJie>「进阶小成」通过嘴炮战斗中嘴炮效果起效次数训练</>"
# 任务相关,
"task_command_name","<RenWu>命令 · 「{0}」</>"
"task_receive","接受委托"
"task_publish","发布委托"
"task_command","发布命令"
"task_select_command","选择命令"
"task_editor_command","编辑指令"
"task_done","完成委托"
"task_giveup","放弃任务"
"task_giveup_entrust","放弃委托"
"task_select_entrust","选择委托"
"task_editor_entrust","编辑委托"
"task_giveup_command","取消命令"
"task_track","任务追踪"
"task_view","查看任务"
"task_select","选择任务"
"task_end_time","「剩余时间」 {0}"
"task_no_end_time","「剩余时间」无期限"
"task_has_receive","「已接受」"
"task_executing","「执行中」"
"task_done_1","「已完成」"
"task_finish","完成任务"
"task_reward","获得了{0}钱"
"task_new","新的目标"
"task_type","任务类型"
"my_task","我的委托"
"task_entruster","委托者"
"task_commander","命令者"
"task_receiver","执行者"
"task_other_entrust","他的委托"
"task_other_command","他的命令"
"task_select_building","选择建筑"
"task_option_desc_1","目标"
"task_option_desc_2","物品"
"task_option_desc_3","限时"
"task_option_desc_4","供品"
"task_option_desc_5","选择建筑"
"task_option_desc_6","资源"
"task_option_desc_7","运送物品"
"task_option_desc_8","惩罚方式"
"task_option_desc_9","选择地块"
"task_option_desc_10","选择在造建筑"
"task_option_desc_998","任务价值"
"task_option_desc_999","派谁去"
"task_option_show_move_item","查看运输物品"
"task_option_no_building","建筑被摧毁"
"task_option_no_bluepoint_building","建筑蓝图被摧毁"
"task_receive_panel_1","个人委托"
"task_receive_panel_2","选择领取委托任务"
"task_receive_panel_3","领取所有任务"
"task_receive_panel_4","提交任务"
# 任务对话描述,
"task_talk_220000","在下急求金疮药，阁下肯否施以援手？\\n些许微薄物品以敬之，请笑纳"
"task_talk_220000_1","在下急求金疮药，虽无回报，\\n不知阁下肯否施以援手？"
"task_talk_220001","在下想要一件趁手的兵器，阁下肯否施以援手？\\n些许微薄物品以敬之，请笑纳"
"task_talk_220001_1","在下想要一件趁手的兵器，虽无回报，\\n不知阁下肯否施以援手？"
"task_talk_220002","在下正在建造一所民居，阁下肯否施以援手？\\n些许微薄物品以敬之，请笑纳"
"task_talk_220002_1","在下正在建造一所民居，虽无回报，\\n不知阁下肯否施以援手？"
"task_talk_220100","在下身患隐疾已有数日，阁下肯否施以援手？\\n些许微薄物品以敬之，请笑纳"
"task_talk_220100_1","在下身患隐疾已有数日，虽无回报，\\n不知阁下肯否施以援手？"
"task_talk_220200","在下有一大仇未报，不知阁下肯否施以援手？\\n些许微薄物品以敬之，请笑纳"
"task_talk_220200_1","在下有一大仇未报，虽无回报，\\n不知阁下肯否施以援手？"
# 任务名称描述,
"task_re_name_220000","<RenWu>江湖委托 · 「金疮药」</>"
"task_re_name_220001","<RenWu>江湖委托 · 「兵器」</>"
"task_re_name_220002","<RenWu>江湖委托 · 「资源」</>"
"task_re_name_220100","<RenWu>江湖委托 · 「治疗隐疾」</>"
"task_re_name_220200","<RenWu>江湖委托 · 「报仇雪恨」</>"
# 任务标题描述,
"content_title_1","<RenWu>江湖委托 · 「需要物品」</>"
"content_title_2","<RenWu>江湖委托 · 「保护」</>"
"content_title_3","<RenWu>江湖委托 · 「教训」</>"
"content_title_4","<RenWu>江湖委托 · 「建造」</>"
"content_title_5","<RenWu>江湖委托 · 「收集资源」</>"
"content_title_6","<RenWu>江湖委托 · 「运送物品」</>"
"content_title_7","<RenWu>江湖委托 · 「执行门规」</>"
"content_title_8","<RenWu>江湖委托 · 「镇守建筑」</>"
"content_title_9","<RenWu>江湖委托 · 「收缴税金」</>"
"content_title_10","<RenWu>江湖委托 · 「开辟领地」</>"
"content_title_11","<RenWu>江湖委托 · 「建造民居」</>"
"content_title_12","<RenWu>江湖委托 · 「洗髓丹」</>"
"content_title_13","<RenWu>江湖委托 · 「暖玉」</>"
"content_title_14","<RenWu>江湖委托 · 「醉仙桃花」</>"
"content_title_15","<RenWu>江湖委托 · 「酒坛」</>"
"content_title_16","<RenWu>江湖委托 · 「石块」</>"
"content_title_17","<RenWu>江湖委托 · 「马证」</>"
"content_title_100","加入门派 · 「上供」"
"content_title_1000","门派 · 「参加门派议会」"
"content_title_1001","门派 · 「废除武功」"
"content_title_1002","门派 · 「罪不容诛」"
"content_title_1003","门派 · 「关押3日」"
"content_title_1004","门派 · 「建造执法堂」"
"content_title_1005","门派 · 「建造铁匠铺」"
"content_title_1006","门派 · 「建造乐楼」"
"content_title_1007","门派 · 「建造酒馆」"
"content_title_1008","门派 · 「建造温泉」"
"content_title_1009","门派 · 「建造马厩」"
"content_title_1010","门派 · 「建造医馆」"
"content_title_1011","门派 · 「建造琅琊阁」"
"content_title_1012","门派 · 「建造布庄」"
"content_title_1013","门派 · 「建造田舍」"
"content_title_1014","门派 · 「看守监牢」"
"content_title_1015","门派 · 「经营铁匠铺」"
"content_title_1016","门派 · 「经营乐楼」"
"content_title_1017","门派 · 「经营酒馆」"
"content_title_1018","门派 · 「经营温泉」"
"content_title_1019","门派 · 「经营马厩」"
"content_title_1020","门派 · 「经营医馆」"
"content_title_1021","门派 · 「经营琅琊阁」"
"content_title_1022","门派 · 「经营布庄」"
"content_title_1023","门派 · 「运送铁矿」"
"content_title_1024","门派 · 「运送苎麻」"
"content_title_1025","门派 · 「收集铁矿」"
"content_title_1026","门派 · 「收集石矿」"
"content_title_1027","门派 · 「收集铜矿」"
"content_title_1028","门派 · 「镇守田舍」"
"content_title_1030","门派 · 「收集甘草」"
"content_title_1031","门派 · 「收集三七」"
"content_title_1032","门派 · 「收集兰玲草」"
"content_title_1033","门派 · 「运送甘草」"
"content_title_1034","门派 · 「运送三七」"
"content_title_1035","门派 · 「运送兰玲草」"
"content_title_1036","门派 · 「收集暖玉」"
"content_title_1037","门派 · 「镇守执法堂」"
"content_title_1038","门派 · 「镇守库房」"
"content_title_1039","门派 · 「镇守练功房」"
"content_title_1040","门派 · 「建造城隍庙」"
"content_title_10000","天命 · 「逃离区域」"
"content_title_10001","天命 · 「缴纳赎金」"
"content_title_10002","天命 · 「祖传宝藏」"
"content_title_20000","奇遇 · 「被讹诈」"
"content_title_21000","奇遇 · 「建造民居」"
"content_title_21001","奇遇 · 「盗取秘籍」"
"content_title_21002","奇遇 · 「寻找龙亭悟道石」"
"content_title_21003","奇遇 · 「学艺·内功」"
"content_title_21004","奇遇 · 「织造装备」"
"content_title_21005","奇遇 · 「驯化动物」"
"content_title_21006","奇遇 · 「加入门派」"
"content_title_21007","奇遇 · 「寻找悟道石」"
"content_title_30000","活动 · 「参加武林大会」"
# 任务标题悬浮描述,
"content_title_desc_1","<TDNormal>帮</><TDName>{0}「{1}」</><TDNormal>获取</> <TDItem>「{2}」</> <TDNum>「{3} / {4}」</>"
"content_title_desc_2","<TDNormal>帮</><TDName>{0}「{1}」</><TDNormal>获取</> <TDItem>「{2}」</> <TDNum>「{3} / {4}」</>"
"content_title_desc_3","<TDNormal>帮</><TDName>{0}「{1}」</><TDNormal>获取</> <TDItem>「{2}」</> <TDNum>「{3} / {4}」</>"
"content_title_desc_4","<TDNormal>帮</><TDName>{0}「{1}」</><TDNormal>治疗隐疾</>"
"content_title_desc_5","<TDNormal>找到</><TDName>{0}「{1}」</><TDNormal>，并将其首级交给</> <TDName>{2}「{3}」</><TDNormal>"
"content_title_desc_6","<TDNormal>帮</><TDName>{0}「{1}」</><TDNormal>完成他的</> <TDItem>「{2}」</><TDNormal>建造</>"
"content_title_desc_100","<TDNormal>向</><TDName>「{0}」</><TDNormal>成员缴纳</> <TDNum>1500</> <TDItem>铜钱</><TDNormal>，以加入门派</>"
"content_title_desc_101","<TDNormal>只招收</><TDName>「{0}」</><TDNormal>弟子</>"
"content_title_desc_102","<TDNormal>向</><TDName>「{0}」</><TDNormal>成员缴纳价值</> <TDNum>3000</>的 <TDItem>任意物品</><TDNormal>，以加入门派</>"
"content_title_desc_103","<TDNormal>「{0}」达到</><TDName>「{1}」</>"
"content_title_desc_104","<TDNormal>学会「{0}」门绝学</>"
"content_title_desc_105","<TDNormal>激活「{0}」门内功</>"
"content_title_desc_106","<TDNormal>向</><TDName>「{0}」</><TDNormal>成员缴纳</> <TDNum>1</> <TDItem>件顶级装备</><TDNormal>，以加入门派</>"
"content_title_desc_107","<TDNormal>能力「{0}」达到「{1}」</>"
"content_title_desc_1000","<<TDNormal>请在门派活动前赶到门派大殿，参与门派议会。</>"
"content_title_desc_1001","<<TDNormal>触犯门规，抓住后废除武功。</>"
